,Age,Years of Experience,Bachelor,High_School,Master,PhD,Female,Male,Other,Salary
3918,25.0,1.0,1,0,0,0,1,0,0,35000.0
3919,40.0,12.0,0,0,1,0,1,0,0,130000.0
3920,33.0,7.0,1,0,0,0,0,1,0,85000.0
3921,29.0,1.0,0,1,0,0,1,0,0,25000.0
3922,44.0,15.0,0,0,0,1,0,1,0,150000.0
3923,28.0,3.0,1,0,0,0,0,1,0,60000.0
3924,36.0,9.0,0,0,1,0,1,0,0,100000.0
3925,31.0,6.0,1,0,0,0,0,1,0,75000.0
3926,27.0,3.0,0,0,1,0,1,0,0,50000.0
3927,42.0,14.0,0,0,0,1,0,1,0,140000.0
3928,34.0,6.0,1,0,0,0,1,0,0,75000.0
3929,26.0,2.0,0,1,0,0,0,1,0,30000.0
3930,39.0,11.0,0,0,1,0,1,0,0,120000.0
3931,30.0,4.0,1,0,0,0,0,1,0,65000.0
3932,47.0,19.0,0,0,0,1,0,1,0,190000.0
3933,25.0,1.0,1,0,0,0,1,0,0,35000.0
3934,40.0,12.0,0,0,1,0,1,0,0,130000.0
3935,33.0,7.0,1,0,0,0,0,1,0,85000.0
3936,29.0,1.0,0,1,0,0,1,0,0,25000.0
3937,44.0,15.0,0,0,0,1,0,1,0,150000.0
3938,28.0,3.0,1,0,0,0,0,1,0,60000.0
3939,36.0,9.0,0,0,1,0,1,0,0,100000.0
3940,31.0,6.0,1,0,0,0,0,1,0,75000.0
3941,27.0,3.0,0,0,1,0,1,0,0,50000.0
3942,42.0,14.0,0,0,0,1,0,1,0,140000.0
3943,34.0,6.0,1,0,0,0,1,0,0,75000.0
3944,26.0,2.0,0,1,0,0,0,1,0,30000.0
3945,39.0,11.0,0,0,1,0,1,0,0,120000.0
3946,30.0,4.0,1,0,0,0,0,1,0,65000.0
3947,47.0,19.0,0,0,0,1,0,1,0,190000.0
3948,25.0,1.0,1,0,0,0,1,0,0,35000.0
3949,40.0,12.0,0,0,1,0,1,0,0,130000.0
3950,33.0,7.0,1,0,0,0,0,1,0,85000.0
3951,29.0,1.0,0,1,0,0,1,0,0,25000.0
3952,44.0,15.0,0,0,0,1,0,1,0,150000.0
3953,28.0,3.0,1,0,0,0,0,1,0,60000.0
3954,36.0,9.0,0,0,1,0,1,0,0,100000.0
3955,31.0,6.0,1,0,0,0,0,1,0,75000.0
3956,27.0,3.0,0,0,1,0,1,0,0,50000.0
3957,42.0,14.0,0,0,0,1,0,1,0,140000.0
3958,34.0,6.0,1,0,0,0,1,0,0,75000.0
3959,26.0,2.0,0,1,0,0,0,1,0,30000.0
3960,39.0,11.0,0,0,1,0,1,0,0,120000.0
3961,30.0,4.0,1,0,0,0,0,1,0,65000.0
3962,47.0,19.0,0,0,0,1,0,1,0,190000.0
3963,25.0,1.0,1,0,0,0,1,0,0,35000.0
3964,40.0,12.0,0,0,1,0,1,0,0,130000.0
3965,33.0,7.0,1,0,0,0,0,1,0,85000.0
3966,29.0,1.0,0,1,0,0,1,0,0,25000.0
3967,44.0,15.0,0,0,0,1,0,1,0,150000.0
3968,28.0,3.0,1,0,0,0,0,1,0,60000.0
3969,36.0,9.0,0,0,1,0,1,0,0,100000.0
3970,31.0,6.0,1,0,0,0,0,1,0,75000.0
3971,27.0,3.0,0,0,1,0,1,0,0,50000.0
3972,42.0,14.0,0,0,0,1,0,1,0,140000.0
3973,34.0,6.0,1,0,0,0,1,0,0,75000.0
3974,26.0,2.0,0,1,0,0,0,1,0,30000.0
3975,39.0,11.0,0,0,1,0,1,0,0,120000.0
3976,30.0,4.0,1,0,0,0,0,1,0,65000.0
3977,47.0,19.0,0,0,0,1,0,1,0,190000.0
3978,25.0,1.0,1,0,0,0,1,0,0,35000.0
3979,40.0,12.0,0,0,1,0,1,0,0,130000.0
3980,33.0,7.0,1,0,0,0,0,1,0,85000.0
3981,29.0,1.0,0,1,0,0,1,0,0,25000.0
3982,44.0,15.0,0,0,0,1,0,1,0,150000.0
3983,28.0,3.0,1,0,0,0,0,1,0,60000.0
3984,36.0,9.0,0,0,1,0,1,0,0,100000.0
3985,31.0,6.0,1,0,0,0,0,1,0,75000.0
3986,27.0,3.0,0,0,1,0,1,0,0,50000.0
3987,42.0,14.0,0,0,0,1,0,1,0,140000.0
3988,34.0,6.0,1,0,0,0,1,0,0,75000.0
3989,26.0,2.0,0,1,0,0,0,1,0,30000.0
3990,39.0,11.0,0,0,1,0,1,0,0,120000.0
3991,30.0,4.0,1,0,0,0,0,1,0,65000.0
3992,47.0,19.0,0,0,0,1,0,1,0,190000.0
3993,25.0,1.0,1,0,0,0,1,0,0,35000.0
3994,40.0,12.0,0,0,1,0,1,0,0,130000.0
3995,33.0,7.0,1,0,0,0,0,1,0,85000.0
3996,29.0,1.0,0,1,0,0,1,0,0,25000.0
3997,44.0,15.0,0,0,0,1,0,1,0,150000.0
3998,28.0,3.0,1,0,0,0,0,1,0,60000.0
3999,36.0,9.0,0,0,1,0,1,0,0,100000.0
4000,31.0,6.0,1,0,0,0,0,1,0,75000.0
4001,27.0,3.0,0,0,1,0,1,0,0,50000.0
4002,42.0,14.0,0,0,0,1,0,1,0,140000.0
4003,34.0,6.0,1,0,0,0,1,0,0,75000.0
4004,26.0,2.0,0,1,0,0,0,1,0,30000.0
4005,39.0,11.0,0,0,1,0,1,0,0,120000.0
4006,30.0,4.0,1,0,0,0,0,1,0,65000.0
4007,47.0,19.0,0,0,0,1,0,1,0,190000.0
4008,25.0,1.0,1,0,0,0,1,0,0,35000.0
4009,40.0,12.0,0,0,1,0,1,0,0,130000.0
4010,33.0,7.0,1,0,0,0,0,1,0,85000.0
4011,29.0,1.0,0,1,0,0,1,0,0,25000.0
4012,44.0,15.0,0,0,0,1,0,1,0,150000.0
4013,28.0,3.0,1,0,0,0,0,1,0,60000.0
4014,31.0,5.0,1,0,0,0,0,1,0,80000.0
4015,27.0,3.0,0,0,1,0,1,0,0,60000.0
4016,38.0,12.0,0,0,0,1,0,1,0,130000.0
4017,29.0,2.0,1,0,0,0,1,0,0,45000.0
4018,23.0,1.0,0,1,0,0,0,1,0,25000.0
4019,32.0,7.0,0,0,1,0,1,0,0,90000.0
4020,44.0,18.0,1,0,0,0,0,1,0,170000.0
4021,26.0,2.0,1,0,0,0,1,0,0,40000.0
4022,40.0,15.0,0,0,0,1,0,1,0,150000.0
4023,33.0,8.0,1,0,0,0,1,0,0,95000.0
4024,24.0,1.0,0,1,0,0,0,1,0,25000.0
4025,35.0,10.0,0,0,1,0,1,0,0,110000.0
4026,29.0,4.0,1,0,0,0,0,1,0,70000.0
4027,49.0,22.0,0,0,0,1,0,1,0,220000.0
4028,26.0,2.0,1,0,0,0,1,0,0,35000.0
4029,41.0,13.0,0,0,1,0,1,0,0,140000.0
4030,36.0,9.0,1,0,0,0,0,1,0,110000.0
4031,28.0,1.0,0,1,0,0,1,0,0,25000.0
4032,43.0,16.0,0,0,0,1,0,1,0,160000.0
4033,29.0,5.0,1,0,0,0,0,1,0,80000.0
4034,39.0,11.0,0,0,1,0,1,0,0,120000.0
4035,32.0,6.0,1,0,0,0,0,1,0,90000.0
4036,28.0,2.0,0,0,1,0,1,0,0,45000.0
4037,40.0,15.0,0,0,0,1,0,1,0,150000.0
4038,33.0,8.0,1,0,0,0,1,0,0,95000.0
4039,24.0,1.0,0,1,0,0,0,1,0,25000.0
4040,35.0,10.0,0,0,1,0,1,0,0,110000.0
4041,29.0,4.0,1,0,0,0,0,1,0,70000.0
4042,49.0,22.0,0,0,0,1,0,1,0,220000.0
4043,26.0,2.0,1,0,0,0,1,0,0,35000.0
4044,41.0,13.0,0,0,1,0,1,0,0,140000.0
4045,36.0,9.0,1,0,0,0,0,1,0,110000.0
4046,28.0,1.0,0,1,0,0,1,0,0,25000.0
4047,43.0,16.0,0,0,0,1,0,1,0,160000.0
4048,29.0,5.0,1,0,0,0,0,1,0,80000.0
4049,39.0,11.0,0,0,1,0,1,0,0,120000.0
4050,32.0,6.0,1,0,0,0,0,1,0,90000.0
4051,28.0,2.0,0,0,1,0,1,0,0,45000.0
4052,40.0,15.0,0,0,0,1,0,1,0,150000.0
4053,33.0,8.0,1,0,0,0,1,0,0,95000.0
4054,24.0,1.0,0,1,0,0,0,1,0,25000.0
4055,35.0,10.0,0,0,1,0,1,0,0,110000.0
4056,29.0,4.0,1,0,0,0,0,1,0,70000.0
4057,49.0,22.0,0,0,0,1,0,1,0,220000.0
4058,26.0,2.0,1,0,0,0,1,0,0,35000.0
4059,41.0,13.0,0,0,1,0,1,0,0,140000.0
4060,36.0,9.0,1,0,0,0,0,1,0,110000.0
4061,28.0,1.0,0,1,0,0,1,0,0,25000.0
4062,43.0,16.0,0,0,0,1,0,1,0,160000.0
4063,29.0,5.0,1,0,0,0,0,1,0,80000.0
4064,39.0,11.0,0,0,1,0,1,0,0,120000.0
4065,32.0,6.0,1,0,0,0,0,1,0,90000.0
4066,28.0,2.0,0,0,1,0,1,0,0,45000.0
4067,40.0,15.0,0,0,0,1,0,1,0,150000.0
4068,33.0,8.0,1,0,0,0,1,0,0,95000.0
4069,24.0,1.0,0,1,0,0,0,1,0,25000.0
4070,35.0,10.0,0,0,1,0,1,0,0,110000.0
4071,29.0,4.0,1,0,0,0,0,1,0,70000.0
4072,49.0,22.0,0,0,0,1,0,1,0,220000.0
4073,26.0,2.0,1,0,0,0,1,0,0,35000.0
4074,41.0,13.0,0,0,1,0,1,0,0,140000.0
4075,36.0,9.0,1,0,0,0,0,1,0,110000.0
4076,28.0,1.0,0,1,0,0,1,0,0,25000.0
4077,43.0,16.0,0,0,0,1,0,1,0,160000.0
4078,29.0,5.0,1,0,0,0,0,1,0,80000.0
4079,39.0,11.0,0,0,1,0,1,0,0,120000.0
4080,32.0,6.0,1,0,0,0,0,1,0,90000.0
4081,28.0,2.0,0,0,1,0,1,0,0,45000.0
4082,40.0,15.0,0,0,0,1,0,1,0,150000.0
4083,33.0,8.0,1,0,0,0,1,0,0,95000.0
4084,24.0,1.0,0,1,0,0,0,1,0,25000.0
4085,35.0,10.0,0,0,1,0,1,0,0,110000.0
4086,29.0,4.0,1,0,0,0,0,1,0,70000.0
4087,49.0,22.0,0,0,0,1,0,1,0,220000.0
4088,26.0,2.0,1,0,0,0,1,0,0,35000.0
4089,41.0,13.0,0,0,1,0,1,0,0,140000.0
4090,36.0,9.0,1,0,0,0,0,1,0,110000.0
4091,28.0,1.0,0,1,0,0,1,0,0,25000.0
4092,43.0,16.0,0,0,0,1,0,1,0,160000.0
4093,29.0,5.0,1,0,0,0,0,1,0,80000.0
4094,39.0,11.0,0,0,1,0,1,0,0,120000.0
4095,32.0,6.0,1,0,0,0,0,1,0,90000.0
4096,28.0,2.0,0,0,1,0,1,0,0,45000.0
4097,40.0,15.0,0,0,0,1,0,1,0,150000.0
4098,33.0,8.0,1,0,0,0,1,0,0,95000.0
4099,24.0,1.0,0,1,0,0,0,1,0,25000.0
4100,35.0,10.0,0,0,1,0,1,0,0,110000.0
4101,29.0,4.0,1,0,0,0,0,1,0,70000.0
4102,49.0,22.0,0,0,0,1,0,1,0,220000.0
4103,26.0,2.0,1,0,0,0,1,0,0,35000.0
4104,41.0,13.0,0,0,1,0,1,0,0,140000.0
4105,36.0,9.0,1,0,0,0,0,1,0,110000.0
4106,28.0,1.0,0,1,0,0,1,0,0,25000.0
4107,43.0,16.0,0,0,0,1,0,1,0,160000.0
4108,29.0,5.0,1,0,0,0,0,1,0,80000.0
4109,39.0,11.0,0,0,1,0,1,0,0,120000.0
4110,32.0,6.0,1,0,0,0,0,1,0,90000.0
4111,28.0,2.0,0,0,1,0,1,0,0,45000.0
4112,40.0,15.0,0,0,0,1,0,1,0,150000.0
4113,33.0,8.0,1,0,0,0,1,0,0,95000.0
4114,24.0,1.0,0,1,0,0,0,1,0,25000.0
4115,35.0,10.0,0,0,1,0,1,0,0,110000.0
4116,29.0,4.0,1,0,0,0,0,1,0,70000.0
4117,49.0,22.0,0,0,0,1,0,1,0,220000.0
4118,26.0,2.0,1,0,0,0,1,0,0,35000.0
4119,41.0,13.0,0,0,1,0,1,0,0,140000.0
4120,36.0,9.0,1,0,0,0,0,1,0,110000.0
4121,28.0,1.0,0,1,0,0,1,0,0,25000.0
4122,43.0,16.0,0,0,0,1,0,1,0,160000.0
4123,29.0,5.0,1,0,0,0,0,1,0,80000.0
4124,39.0,11.0,0,0,1,0,1,0,0,120000.0
4125,32.0,6.0,1,0,0,0,0,1,0,90000.0
4126,28.0,2.0,0,0,1,0,1,0,0,45000.0
4127,40.0,15.0,0,0,0,1,0,1,0,150000.0
4128,33.0,8.0,1,0,0,0,1,0,0,95000.0
4129,24.0,1.0,0,1,0,0,0,1,0,25000.0
4130,35.0,10.0,0,0,1,0,1,0,0,110000.0
4131,29.0,4.0,1,0,0,0,0,1,0,70000.0
4132,49.0,22.0,0,0,0,1,0,1,0,220000.0
4133,26.0,2.0,1,0,0,0,1,0,0,35000.0
4134,41.0,13.0,0,0,1,0,1,0,0,140000.0
4135,36.0,9.0,1,0,0,0,0,1,0,110000.0
4136,28.0,1.0,0,1,0,0,1,0,0,25000.0
4137,43.0,16.0,0,0,0,1,0,1,0,160000.0
4138,29.0,5.0,1,0,0,0,0,1,0,80000.0
4139,34.0,6.0,1,0,0,0,0,1,0,85000.0
4140,31.0,4.0,0,0,1,0,1,0,0,62000.0
4141,41.0,13.0,0,0,0,1,0,1,0,138000.0
4142,27.0,2.0,1,0,0,0,1,0,0,47000.0
4143,25.0,1.0,0,1,0,0,0,1,0,26000.0
4144,33.0,8.0,0,0,1,0,1,0,0,95000.0
4145,45.0,19.0,1,0,0,0,0,1,0,174000.0
4146,28.0,2.0,1,0,0,0,1,0,0,41000.0
4147,42.0,16.0,0,0,0,1,0,1,0,162000.0
4148,34.0,9.0,1,0,0,0,1,0,0,99000.0
4149,23.0,1.0,0,1,0,0,0,1,0,26000.0
4150,36.0,11.0,0,0,1,0,1,0,0,117000.0
4151,30.0,5.0,1,0,0,0,0,1,0,75000.0
4152,50.0,23.0,0,0,0,1,0,1,0,225000.0
4153,27.0,2.0,1,0,0,0,1,0,0,36000.0
4154,43.0,14.0,0,0,1,0,1,0,0,146000.0
4155,37.0,10.0,1,0,0,0,0,1,0,113000.0
4156,29.0,1.0,0,1,0,0,1,0,0,26000.0
4157,44.0,17.0,0,0,0,1,0,1,0,168000.0
4158,30.0,6.0,1,0,0,0,0,1,0,85000.0
4159,40.0,12.0,0,0,1,0,1,0,0,122000.0
4160,33.0,7.0,1,0,0,0,0,1,0,96000.0
4161,29.0,3.0,0,0,1,0,1,0,0,49000.0
4162,43.0,16.0,0,0,0,1,0,1,0,162000.0
4163,34.0,9.0,1,0,0,0,1,0,0,99000.0
4164,23.0,1.0,0,1,0,0,0,1,0,26000.0
4165,36.0,11.0,0,0,1,0,1,0,0,117000.0
4166,30.0,5.0,1,0,0,0,0,1,0,75000.0
4167,50.0,23.0,0,0,0,1,0,1,0,225000.0
4168,27.0,2.0,1,0,0,0,1,0,0,36000.0
4169,43.0,14.0,0,0,1,0,1,0,0,146000.0
4170,37.0,10.0,1,0,0,0,0,1,0,113000.0
4171,29.0,1.0,0,1,0,0,1,0,0,26000.0
4172,44.0,17.0,0,0,0,1,0,1,0,168000.0
4173,30.0,6.0,1,0,0,0,0,1,0,85000.0
4174,40.0,12.0,0,0,1,0,1,0,0,122000.0
4175,33.0,7.0,1,0,0,0,0,1,0,96000.0
4176,29.0,3.0,0,0,1,0,1,0,0,49000.0
4177,43.0,16.0,0,0,0,1,0,1,0,162000.0
4178,34.0,9.0,1,0,0,0,1,0,0,99000.0
4179,23.0,1.0,0,1,0,0,0,1,0,26000.0
4180,36.0,11.0,0,0,1,0,1,0,0,117000.0
4181,30.0,5.0,1,0,0,0,0,1,0,75000.0
4182,50.0,23.0,0,0,0,1,0,1,0,225000.0
4183,27.0,2.0,1,0,0,0,1,0,0,36000.0
4184,43.0,14.0,0,0,1,0,1,0,0,146000.0
4185,37.0,10.0,1,0,0,0,0,1,0,113000.0
4186,29.0,1.0,0,1,0,0,1,0,0,26000.0
4187,44.0,17.0,0,0,0,1,0,1,0,168000.0
4188,30.0,6.0,1,0,0,0,0,1,0,85000.0
4189,40.0,12.0,0,0,1,0,1,0,0,122000.0
4190,33.0,7.0,1,0,0,0,0,1,0,96000.0
4191,29.0,3.0,0,0,1,0,1,0,0,49000.0
4192,43.0,16.0,0,0,0,1,0,1,0,162000.0
4193,34.0,9.0,1,0,0,0,1,0,0,99000.0
4194,23.0,1.0,0,1,0,0,0,1,0,26000.0
4195,36.0,11.0,0,0,1,0,1,0,0,117000.0
4196,30.0,5.0,1,0,0,0,0,1,0,75000.0
4197,50.0,23.0,0,0,0,1,0,1,0,225000.0
4198,27.0,2.0,1,0,0,0,1,0,0,36000.0
4199,43.0,14.0,0,0,1,0,1,0,0,146000.0
4200,37.0,10.0,1,0,0,0,0,1,0,113000.0
4201,29.0,1.0,0,1,0,0,1,0,0,26000.0
4202,44.0,17.0,0,0,0,1,0,1,0,168000.0
4203,30.0,6.0,1,0,0,0,0,1,0,85000.0
4204,40.0,12.0,0,0,1,0,1,0,0,122000.0
4205,33.0,7.0,1,0,0,0,0,1,0,96000.0
4206,29.0,3.0,0,0,1,0,1,0,0,49000.0
4207,43.0,16.0,0,0,0,1,0,1,0,162000.0
4208,34.0,9.0,1,0,0,0,1,0,0,99000.0
4209,23.0,1.0,0,1,0,0,0,1,0,26000.0
4210,36.0,11.0,0,0,1,0,1,0,0,117000.0
4211,30.0,5.0,1,0,0,0,0,1,0,75000.0
4212,50.0,23.0,0,0,0,1,0,1,0,225000.0
4213,27.0,2.0,1,0,0,0,1,0,0,36000.0
4214,43.0,14.0,0,0,1,0,1,0,0,146000.0
4215,37.0,10.0,1,0,0,0,0,1,0,113000.0
4216,29.0,1.0,0,1,0,0,1,0,0,26000.0
4217,44.0,17.0,0,0,0,1,0,1,0,168000.0
4218,30.0,6.0,1,0,0,0,0,1,0,85000.0
4219,40.0,12.0,0,0,1,0,1,0,0,122000.0
4220,33.0,7.0,1,0,0,0,0,1,0,96000.0
4221,29.0,3.0,0,0,1,0,1,0,0,49000.0
4222,43.0,16.0,0,0,0,1,0,1,0,162000.0
4223,34.0,9.0,1,0,0,0,1,0,0,99000.0
4224,23.0,1.0,0,1,0,0,0,1,0,26000.0
4225,36.0,11.0,0,0,1,0,1,0,0,117000.0
4226,30.0,5.0,1,0,0,0,0,1,0,75000.0
4227,50.0,23.0,0,0,0,1,0,1,0,225000.0
4228,27.0,2.0,1,0,0,0,1,0,0,36000.0
4229,43.0,14.0,0,0,1,0,1,0,0,146000.0
4230,37.0,10.0,1,0,0,0,0,1,0,113000.0
4231,29.0,1.0,0,1,0,0,1,0,0,26000.0
4232,44.0,17.0,0,0,0,1,0,1,0,168000.0
4233,30.0,6.0,1,0,0,0,0,1,0,85000.0
4234,40.0,12.0,0,0,1,0,1,0,0,122000.0
4235,33.0,7.0,1,0,0,0,0,1,0,96000.0
4236,29.0,3.0,0,0,1,0,1,0,0,49000.0
4237,43.0,16.0,0,0,0,1,0,1,0,162000.0
4238,34.0,9.0,1,0,0,0,1,0,0,99000.0
4239,23.0,1.0,0,1,0,0,0,1,0,26000.0
4240,36.0,11.0,0,0,1,0,1,0,0,117000.0
4241,30.0,5.0,1,0,0,0,0,1,0,75000.0
4242,50.0,23.0,0,0,0,1,0,1,0,225000.0
4243,27.0,2.0,1,0,0,0,1,0,0,36000.0
4244,43.0,14.0,0,0,1,0,1,0,0,146000.0
4245,37.0,10.0,1,0,0,0,0,1,0,113000.0
4246,29.0,1.0,0,1,0,0,1,0,0,26000.0
4247,44.0,17.0,0,0,0,1,0,1,0,168000.0
4248,30.0,6.0,1,0,0,0,0,1,0,85000.0
4249,40.0,12.0,0,0,1,0,1,0,0,122000.0
4250,33.0,7.0,1,0,0,0,0,1,0,96000.0
4251,29.0,3.0,0,0,1,0,1,0,0,49000.0
4252,43.0,16.0,0,0,0,1,0,1,0,162000.0
4253,34.0,9.0,1,0,0,0,1,0,0,99000.0
4254,23.0,1.0,0,1,0,0,0,1,0,26000.0
4255,36.0,11.0,0,0,1,0,1,0,0,117000.0
4256,30.0,5.0,1,0,0,0,0,1,0,75000.0
4257,50.0,23.0,0,0,0,1,0,1,0,225000.0
4258,27.0,2.0,1,0,0,0,1,0,0,36000.0
4259,43.0,14.0,0,0,1,0,1,0,0,146000.0
4260,37.0,10.0,1,0,0,0,0,1,0,113000.0
4261,29.0,1.0,0,1,0,0,1,0,0,26000.0
4262,44.0,17.0,0,0,0,1,0,1,0,168000.0
4263,30.0,6.0,1,0,0,0,0,1,0,85000.0
4264,32.0,8.0,0,0,1,0,1,0,0,95000.0
4265,46.0,18.0,0,0,0,1,0,1,0,180000.0
4266,28.0,2.0,1,0,0,0,1,0,0,41000.0
4267,24.0,1.0,0,1,0,0,0,1,0,26000.0
4268,31.0,5.0,0,0,1,0,1,0,0,68000.0
4269,39.0,13.0,1,0,0,0,0,1,0,127000.0
4270,25.0,2.0,1,0,0,0,1,0,0,47000.0
4271,41.0,15.0,0,0,0,1,0,1,0,155000.0
4272,35.0,8.0,1,0,0,0,1,0,0,92000.0
4273,26.0,1.0,0,1,0,0,0,1,0,26000.0
4274,37.0,12.0,0,0,1,0,1,0,0,125000.0
4275,29.0,4.0,1,0,0,0,0,1,0,71000.0
4276,51.0,24.0,0,0,0,1,0,1,0,240000.0
4277,28.0,2.0,1,0,0,0,1,0,0,36000.0
4278,44.0,15.0,0,0,1,0,1,0,0,152000.0
4279,38.0,11.0,1,0,0,0,0,1,0,119000.0
4280,30.0,1.0,0,1,0,0,1,0,0,26000.0
4281,45.0,19.0,0,0,0,1,0,1,0,190000.0
4282,31.0,6.0,1,0,0,0,0,1,0,85000.0
4283,41.0,13.0,0,0,1,0,1,0,0,131000.0
4284,34.0,8.0,1,0,0,0,0,1,0,101000.0
4285,30.0,3.0,0,0,1,0,1,0,0,49000.0
4286,44.0,18.0,0,0,0,1,0,1,0,182000.0
4287,35.0,8.0,1,0,0,0,1,0,0,92000.0
4288,26.0,1.0,0,1,0,0,0,1,0,26000.0
4289,37.0,12.0,0,0,1,0,1,0,0,125000.0
4290,29.0,4.0,1,0,0,0,0,1,0,71000.0
4291,51.0,24.0,0,0,0,1,0,1,0,240000.0
4292,28.0,2.0,1,0,0,0,1,0,0,36000.0
4293,44.0,15.0,0,0,1,0,1,0,0,152000.0
4294,38.0,11.0,1,0,0,0,0,1,0,119000.0
4295,30.0,1.0,0,1,0,0,1,0,0,26000.0
4296,45.0,19.0,0,0,0,1,0,1,0,190000.0
4297,31.0,6.0,1,0,0,0,0,1,0,85000.0
4298,41.0,13.0,0,0,1,0,1,0,0,131000.0
4299,34.0,8.0,1,0,0,0,0,1,0,101000.0
4300,30.0,3.0,0,0,1,0,1,0,0,49000.0
4301,44.0,18.0,0,0,0,1,0,1,0,182000.0
4302,35.0,8.0,1,0,0,0,1,0,0,92000.0
4303,26.0,1.0,0,1,0,0,0,1,0,26000.0
4304,37.0,12.0,0,0,1,0,1,0,0,125000.0
4305,29.0,4.0,1,0,0,0,0,1,0,71000.0
4306,51.0,24.0,0,0,0,1,0,1,0,240000.0
4307,28.0,2.0,1,0,0,0,1,0,0,36000.0
4308,44.0,15.0,0,0,1,0,1,0,0,152000.0
4309,38.0,11.0,1,0,0,0,0,1,0,119000.0
4310,30.0,1.0,0,1,0,0,1,0,0,26000.0
4311,45.0,19.0,0,0,0,1,0,1,0,190000.0
4312,31.0,6.0,1,0,0,0,0,1,0,85000.0
4313,41.0,13.0,0,0,1,0,1,0,0,131000.0
4314,34.0,8.0,1,0,0,0,0,1,0,101000.0
4315,30.0,3.0,0,0,1,0,1,0,0,49000.0
4316,44.0,18.0,0,0,0,1,0,1,0,182000.0
4317,35.0,8.0,1,0,0,0,1,0,0,92000.0
4318,26.0,1.0,0,1,0,0,0,1,0,26000.0
4319,37.0,12.0,0,0,1,0,1,0,0,125000.0
4320,29.0,4.0,1,0,0,0,0,1,0,71000.0
4321,51.0,24.0,0,0,0,1,0,1,0,240000.0
4322,28.0,2.0,1,0,0,0,1,0,0,36000.0
4323,44.0,15.0,0,0,1,0,1,0,0,152000.0
4324,38.0,11.0,1,0,0,0,0,1,0,119000.0
4325,30.0,1.0,0,1,0,0,1,0,0,26000.0
4326,45.0,19.0,0,0,0,1,0,1,0,190000.0
4327,31.0,6.0,1,0,0,0,0,1,0,85000.0
4328,41.0,13.0,0,0,1,0,1,0,0,131000.0
4329,34.0,8.0,1,0,0,0,0,1,0,101000.0
4330,30.0,3.0,0,0,1,0,1,0,0,49000.0
4331,44.0,18.0,0,0,0,1,0,1,0,182000.0
4332,35.0,8.0,1,0,0,0,1,0,0,92000.0
4333,26.0,1.0,0,1,0,0,0,1,0,26000.0
4334,37.0,12.0,0,0,1,0,1,0,0,125000.0
4335,29.0,4.0,1,0,0,0,0,1,0,71000.0
4336,51.0,24.0,0,0,0,1,0,1,0,240000.0
4337,28.0,2.0,1,0,0,0,1,0,0,36000.0
4338,44.0,15.0,0,0,1,0,1,0,0,152000.0
4339,38.0,11.0,1,0,0,0,0,1,0,119000.0
4340,30.0,1.0,0,1,0,0,1,0,0,26000.0
4341,45.0,19.0,0,0,0,1,0,1,0,190000.0
4342,31.0,6.0,1,0,0,0,0,1,0,85000.0
4343,41.0,13.0,0,0,1,0,1,0,0,131000.0
4344,34.0,8.0,1,0,0,0,0,1,0,101000.0
4345,30.0,3.0,0,0,1,0,1,0,0,49000.0
4346,44.0,18.0,0,0,0,1,0,1,0,182000.0
4347,35.0,8.0,1,0,0,0,1,0,0,92000.0
4348,26.0,1.0,0,1,0,0,0,1,0,26000.0
4349,37.0,12.0,0,0,1,0,1,0,0,125000.0
4350,29.0,4.0,1,0,0,0,0,1,0,71000.0
4351,51.0,24.0,0,0,0,1,0,1,0,240000.0
4352,28.0,2.0,1,0,0,0,1,0,0,36000.0
4353,44.0,15.0,0,0,1,0,1,0,0,152000.0
4354,38.0,11.0,1,0,0,0,0,1,0,119000.0
4355,30.0,1.0,0,1,0,0,1,0,0,26000.0
4356,45.0,19.0,0,0,0,1,0,1,0,190000.0
4357,31.0,6.0,1,0,0,0,0,1,0,85000.0
4358,41.0,13.0,0,0,1,0,1,0,0,131000.0
4359,34.0,8.0,1,0,0,0,0,1,0,101000.0
4360,30.0,3.0,0,0,1,0,1,0,0,49000.0
4361,44.0,18.0,0,0,0,1,0,1,0,182000.0
4362,35.0,8.0,1,0,0,0,1,0,0,92000.0
4363,26.0,1.0,0,1,0,0,0,1,0,26000.0
4364,37.0,12.0,0,0,1,0,1,0,0,125000.0
4365,29.0,4.0,1,0,0,0,0,1,0,71000.0
4366,51.0,24.0,0,0,0,1,0,1,0,240000.0
4367,28.0,2.0,1,0,0,0,1,0,0,36000.0
4368,44.0,15.0,0,0,1,0,1,0,0,152000.0
4369,38.0,11.0,1,0,0,0,0,1,0,119000.0
4370,30.0,1.0,0,1,0,0,1,0,0,26000.0
4371,45.0,19.0,0,0,0,1,0,1,0,190000.0
4372,31.0,6.0,1,0,0,0,0,1,0,85000.0
4373,41.0,13.0,0,0,1,0,1,0,0,131000.0
4374,34.0,8.0,1,0,0,0,0,1,0,101000.0
4375,30.0,3.0,0,0,1,0,1,0,0,49000.0
4376,44.0,18.0,0,0,0,1,0,1,0,182000.0
4377,35.0,8.0,1,0,0,0,1,0,0,92000.0
4378,26.0,1.0,0,1,0,0,0,1,0,26000.0
4379,37.0,12.0,0,0,1,0,1,0,0,125000.0
4380,29.0,4.0,1,0,0,0,0,1,0,71000.0
4381,51.0,24.0,0,0,0,1,0,1,0,240000.0
4382,28.0,2.0,1,0,0,0,1,0,0,36000.0
