,Unnamed: 0,Age,Gender,Education Level,Job Title,Years of Experience,Salary
3945,3945,39.0,Female,Master,Marketing Manager,11.0,120000.0
3946,3946,30.0,Male,Bachelor,Software Engineer,4.0,65000.0
3947,3947,47.0,Male,PhD,Data Scientist,19.0,190000.0
3948,3948,25.0,Female,Bachelor,Junior Software Developer,1.0,35000.0
3949,3949,40.0,Female,Master,Human Resources Manager,12.0,130000.0
3950,3950,33.0,Male,Bachelor,Operations Manager,7.0,85000.0
3951,3951,29.0,Female,High_School,Junior Sales Associate,1.0,25000.0
3952,3952,44.0,Male,PhD,Data Scientist,15.0,150000.0
3953,3953,28.0,Male,Bachelor,Software Developer,3.0,60000.0
3954,3954,36.0,Female,Master,Marketing Coordinator,9.0,100000.0
3955,3955,31.0,Male,Bachelor,Operations Manager,6.0,75000.0
3956,3956,27.0,Female,Master,Human Resources Coordinator,3.0,50000.0
3957,3957,42.0,Male,PhD,Data Scientist,14.0,140000.0
3958,3958,34.0,Female,Bachelor,Human Resources Manager,6.0,75000.0
3959,3959,26.0,Male,High_School,Junior Sales Associate,2.0,30000.0
3960,3960,39.0,Female,Master,Marketing Manager,11.0,120000.0
3961,3961,30.0,Male,Bachelor,Software Engineer,4.0,65000.0
3962,3962,47.0,Male,PhD,Data Scientist,19.0,190000.0
3963,3963,25.0,Female,Bachelor,Junior Software Developer,1.0,35000.0
3964,3964,40.0,Female,Master,Human Resources Manager,12.0,130000.0
3965,3965,33.0,Male,Bachelor,Operations Manager,7.0,85000.0
3966,3966,29.0,Female,High_School,Junior Sales Associate,1.0,25000.0
3967,3967,44.0,Male,PhD,Data Scientist,15.0,150000.0
3968,3968,28.0,Male,Bachelor,Software Developer,3.0,60000.0
3969,3969,36.0,Female,Master,Marketing Coordinator,9.0,100000.0
3970,3970,31.0,Male,Bachelor,Operations Manager,6.0,75000.0
3971,3971,27.0,Female,Master,Human Resources Coordinator,3.0,50000.0
3972,3972,42.0,Male,PhD,Data Scientist,14.0,140000.0
3973,3973,34.0,Female,Bachelor,Human Resources Manager,6.0,75000.0
3974,3974,26.0,Male,High_School,Junior Sales Associate,2.0,30000.0
3975,3975,39.0,Female,Master,Marketing Manager,11.0,120000.0
3976,3976,30.0,Male,Bachelor,Software Engineer,4.0,65000.0
3977,3977,47.0,Male,PhD,Data Scientist,19.0,190000.0
3978,3978,25.0,Female,Bachelor,Junior Software Developer,1.0,35000.0
3979,3979,40.0,Female,Master,Human Resources Manager,12.0,130000.0
3980,3980,33.0,Male,Bachelor,Operations Manager,7.0,85000.0
3981,3981,29.0,Female,High_School,Junior Sales Associate,1.0,25000.0
3982,3982,44.0,Male,PhD,Data Scientist,15.0,150000.0
3983,3983,28.0,Male,Bachelor,Software Developer,3.0,60000.0
3984,3984,36.0,Female,Master,Marketing Coordinator,9.0,100000.0
3985,3985,31.0,Male,Bachelor,Operations Manager,6.0,75000.0
3986,3986,27.0,Female,Master,Human Resources Coordinator,3.0,50000.0
3987,3987,42.0,Male,PhD,Data Scientist,14.0,140000.0
3988,3988,34.0,Female,Bachelor,Human Resources Manager,6.0,75000.0
3989,3989,26.0,Male,High_School,Junior Sales Associate,2.0,30000.0
3990,3990,39.0,Female,Master,Marketing Manager,11.0,120000.0
3991,3991,30.0,Male,Bachelor,Software Engineer,4.0,65000.0
3992,3992,47.0,Male,PhD,Data Scientist,19.0,190000.0
3993,3993,25.0,Female,Bachelor,Junior Software Developer,1.0,35000.0
3994,3994,40.0,Female,Master,Human Resources Manager,12.0,130000.0
3995,3995,33.0,Male,Bachelor,Operations Manager,7.0,85000.0
3996,3996,29.0,Female,High_School,Junior Sales Associate,1.0,25000.0
3997,3997,44.0,Male,PhD,Data Scientist,15.0,150000.0
3998,3998,28.0,Male,Bachelor,Software Developer,3.0,60000.0
3999,3999,36.0,Female,Master,Marketing Coordinator,9.0,100000.0
4000,4000,31.0,Male,Bachelor,Operations Manager,6.0,75000.0
4001,4001,27.0,Female,Master,Human Resources Coordinator,3.0,50000.0
4002,4002,42.0,Male,PhD,Data Scientist,14.0,140000.0
4003,4003,34.0,Female,Bachelor,Human Resources Manager,6.0,75000.0
4004,4004,26.0,Male,High_School,Junior Sales Associate,2.0,30000.0
4005,4005,39.0,Female,Master,Marketing Manager,11.0,120000.0
4006,4006,30.0,Male,Bachelor,Software Engineer,4.0,65000.0
4007,4007,47.0,Male,PhD,Data Scientist,19.0,190000.0
4008,4008,25.0,Female,Bachelor,Junior Software Developer,1.0,35000.0
4009,4009,40.0,Female,Master,Human Resources Manager,12.0,130000.0
4010,4010,33.0,Male,Bachelor,Operations Manager,7.0,85000.0
4011,4011,29.0,Female,High_School,Junior Sales Associate,1.0,25000.0
4012,4012,44.0,Male,PhD,Data Scientist,15.0,150000.0
4013,4013,28.0,Male,Bachelor,Software Developer,3.0,60000.0
4014,4014,31.0,Male,Bachelor,Software Engineer,5.0,80000.0
4015,4015,27.0,Female,Master,Marketing Manager,3.0,60000.0
4016,4016,38.0,Male,PhD,Data Scientist,12.0,130000.0
4017,4017,29.0,Female,Bachelor,Human Resources Coordinator,2.0,45000.0
4018,4018,23.0,Male,High_School,Junior Sales Associate,1.0,25000.0
4019,4019,32.0,Female,Master,Software Developer,7.0,90000.0
4020,4020,44.0,Male,Bachelor,Operations Manager,18.0,170000.0
4021,4021,26.0,Female,Bachelor,Marketing Coordinator,2.0,40000.0
4022,4022,40.0,Male,PhD,Data Scientist,15.0,150000.0
4023,4023,33.0,Female,Bachelor,Human Resources Manager,8.0,95000.0
4024,4024,24.0,Male,High_School,Junior Sales Associate,1.0,25000.0
4025,4025,35.0,Female,Master,Marketing Manager,10.0,110000.0
4026,4026,29.0,Male,Bachelor,Software Engineer,4.0,70000.0
4027,4027,49.0,Male,PhD,Data Scientist,22.0,220000.0
4028,4028,26.0,Female,Bachelor,Junior Software Developer,2.0,35000.0
4029,4029,41.0,Female,Master,Human Resources Manager,13.0,140000.0
4030,4030,36.0,Male,Bachelor,Operations Manager,9.0,110000.0
4031,4031,28.0,Female,High_School,Junior Sales Associate,1.0,25000.0
4032,4032,43.0,Male,PhD,Data Scientist,16.0,160000.0
4033,4033,29.0,Male,Bachelor,Software Developer,5.0,80000.0
4034,4034,39.0,Female,Master,Marketing Coordinator,11.0,120000.0
4035,4035,32.0,Male,Bachelor,Operations Manager,6.0,90000.0
4036,4036,28.0,Female,Master,Human Resources Coordinator,2.0,45000.0
4037,4037,40.0,Male,PhD,Data Scientist,15.0,150000.0
4038,4038,33.0,Female,Bachelor,Human Resources Manager,8.0,95000.0
4039,4039,24.0,Male,High_School,Junior Sales Associate,1.0,25000.0
4040,4040,35.0,Female,Master,Marketing Manager,10.0,110000.0
4041,4041,29.0,Male,Bachelor,Software Engineer,4.0,70000.0
4042,4042,49.0,Male,PhD,Data Scientist,22.0,220000.0
4043,4043,26.0,Female,Bachelor,Junior Software Developer,2.0,35000.0
4044,4044,41.0,Female,Master,Human Resources Manager,13.0,140000.0
4045,4045,36.0,Male,Bachelor,Operations Manager,9.0,110000.0
4046,4046,28.0,Female,High_School,Junior Sales Associate,1.0,25000.0
4047,4047,43.0,Male,PhD,Data Scientist,16.0,160000.0
4048,4048,29.0,Male,Bachelor,Software Developer,5.0,80000.0
4049,4049,39.0,Female,Master,Marketing Coordinator,11.0,120000.0
4050,4050,32.0,Male,Bachelor,Operations Manager,6.0,90000.0
4051,4051,28.0,Female,Master,Human Resources Coordinator,2.0,45000.0
4052,4052,40.0,Male,PhD,Data Scientist,15.0,150000.0
4053,4053,33.0,Female,Bachelor,Human Resources Manager,8.0,95000.0
4054,4054,24.0,Male,High_School,Junior Sales Associate,1.0,25000.0
4055,4055,35.0,Female,Master,Marketing Manager,10.0,110000.0
4056,4056,29.0,Male,Bachelor,Software Engineer,4.0,70000.0
4057,4057,49.0,Male,PhD,Data Scientist,22.0,220000.0
4058,4058,26.0,Female,Bachelor,Junior Software Developer,2.0,35000.0
4059,4059,41.0,Female,Master,Human Resources Manager,13.0,140000.0
4060,4060,36.0,Male,Bachelor,Operations Manager,9.0,110000.0
4061,4061,28.0,Female,High_School,Junior Sales Associate,1.0,25000.0
4062,4062,43.0,Male,PhD,Data Scientist,16.0,160000.0
4063,4063,29.0,Male,Bachelor,Software Developer,5.0,80000.0
4064,4064,39.0,Female,Master,Marketing Coordinator,11.0,120000.0
4065,4065,32.0,Male,Bachelor,Operations Manager,6.0,90000.0
4066,4066,28.0,Female,Master,Human Resources Coordinator,2.0,45000.0
4067,4067,40.0,Male,PhD,Data Scientist,15.0,150000.0
4068,4068,33.0,Female,Bachelor,Human Resources Manager,8.0,95000.0
4069,4069,24.0,Male,High_School,Junior Sales Associate,1.0,25000.0
4070,4070,35.0,Female,Master,Marketing Manager,10.0,110000.0
4071,4071,29.0,Male,Bachelor,Software Engineer,4.0,70000.0
4072,4072,49.0,Male,PhD,Data Scientist,22.0,220000.0
4073,4073,26.0,Female,Bachelor,Junior Software Developer,2.0,35000.0
4074,4074,41.0,Female,Master,Human Resources Manager,13.0,140000.0
4075,4075,36.0,Male,Bachelor,Operations Manager,9.0,110000.0
4076,4076,28.0,Female,High_School,Junior Sales Associate,1.0,25000.0
4077,4077,43.0,Male,PhD,Data Scientist,16.0,160000.0
4078,4078,29.0,Male,Bachelor,Software Developer,5.0,80000.0
4079,4079,39.0,Female,Master,Marketing Coordinator,11.0,120000.0
4080,4080,32.0,Male,Bachelor,Operations Manager,6.0,90000.0
4081,4081,28.0,Female,Master,Human Resources Coordinator,2.0,45000.0
4082,4082,40.0,Male,PhD,Data Scientist,15.0,150000.0
4083,4083,33.0,Female,Bachelor,Human Resources Manager,8.0,95000.0
4084,4084,24.0,Male,High_School,Junior Sales Associate,1.0,25000.0
4085,4085,35.0,Female,Master,Marketing Manager,10.0,110000.0
4086,4086,29.0,Male,Bachelor,Software Engineer,4.0,70000.0
4087,4087,49.0,Male,PhD,Data Scientist,22.0,220000.0
4088,4088,26.0,Female,Bachelor,Junior Software Developer,2.0,35000.0
4089,4089,41.0,Female,Master,Human Resources Manager,13.0,140000.0
4090,4090,36.0,Male,Bachelor,Operations Manager,9.0,110000.0
4091,4091,28.0,Female,High_School,Junior Sales Associate,1.0,25000.0
4092,4092,43.0,Male,PhD,Data Scientist,16.0,160000.0
4093,4093,29.0,Male,Bachelor,Software Developer,5.0,80000.0
4094,4094,39.0,Female,Master,Marketing Coordinator,11.0,120000.0
4095,4095,32.0,Male,Bachelor,Operations Manager,6.0,90000.0
4096,4096,28.0,Female,Master,Human Resources Coordinator,2.0,45000.0
4097,4097,40.0,Male,PhD,Data Scientist,15.0,150000.0
4098,4098,33.0,Female,Bachelor,Human Resources Manager,8.0,95000.0
4099,4099,24.0,Male,High_School,Junior Sales Associate,1.0,25000.0
4100,4100,35.0,Female,Master,Marketing Manager,10.0,110000.0
4101,4101,29.0,Male,Bachelor,Software Engineer,4.0,70000.0
4102,4102,49.0,Male,PhD,Data Scientist,22.0,220000.0
4103,4103,26.0,Female,Bachelor,Junior Software Developer,2.0,35000.0
4104,4104,41.0,Female,Master,Human Resources Manager,13.0,140000.0
4105,4105,36.0,Male,Bachelor,Operations Manager,9.0,110000.0
4106,4106,28.0,Female,High_School,Junior Sales Associate,1.0,25000.0
4107,4107,43.0,Male,PhD,Data Scientist,16.0,160000.0
4108,4108,29.0,Male,Bachelor,Software Developer,5.0,80000.0
4109,4109,39.0,Female,Master,Marketing Coordinator,11.0,120000.0
4110,4110,32.0,Male,Bachelor,Operations Manager,6.0,90000.0
4111,4111,28.0,Female,Master,Human Resources Coordinator,2.0,45000.0
4112,4112,40.0,Male,PhD,Data Scientist,15.0,150000.0
4113,4113,33.0,Female,Bachelor,Human Resources Manager,8.0,95000.0
4114,4114,24.0,Male,High_School,Junior Sales Associate,1.0,25000.0
4115,4115,35.0,Female,Master,Marketing Manager,10.0,110000.0
4116,4116,29.0,Male,Bachelor,Software Engineer,4.0,70000.0
4117,4117,49.0,Male,PhD,Data Scientist,22.0,220000.0
4118,4118,26.0,Female,Bachelor,Junior Software Developer,2.0,35000.0
4119,4119,41.0,Female,Master,Human Resources Manager,13.0,140000.0
4120,4120,36.0,Male,Bachelor,Operations Manager,9.0,110000.0
4121,4121,28.0,Female,High_School,Junior Sales Associate,1.0,25000.0
4122,4122,43.0,Male,PhD,Data Scientist,16.0,160000.0
4123,4123,29.0,Male,Bachelor,Software Developer,5.0,80000.0
4124,4124,39.0,Female,Master,Marketing Coordinator,11.0,120000.0
4125,4125,32.0,Male,Bachelor,Operations Manager,6.0,90000.0
4126,4126,28.0,Female,Master,Human Resources Coordinator,2.0,45000.0
4127,4127,40.0,Male,PhD,Data Scientist,15.0,150000.0
4128,4128,33.0,Female,Bachelor,Human Resources Manager,8.0,95000.0
4129,4129,24.0,Male,High_School,Junior Sales Associate,1.0,25000.0
4130,4130,35.0,Female,Master,Marketing Manager,10.0,110000.0
4131,4131,29.0,Male,Bachelor,Software Engineer,4.0,70000.0
4132,4132,49.0,Male,PhD,Data Scientist,22.0,220000.0
4133,4133,26.0,Female,Bachelor,Junior Software Developer,2.0,35000.0
4134,4134,41.0,Female,Master,Human Resources Manager,13.0,140000.0
4135,4135,36.0,Male,Bachelor,Operations Manager,9.0,110000.0
4136,4136,28.0,Female,High_School,Junior Sales Associate,1.0,25000.0
4137,4137,43.0,Male,PhD,Data Scientist,16.0,160000.0
4138,4138,29.0,Male,Bachelor,Software Developer,5.0,80000.0
4139,4139,34.0,Male,Bachelor,Software Engineer,6.0,85000.0
4140,4140,31.0,Female,Master,Marketing Manager,4.0,62000.0
4141,4141,41.0,Male,PhD,Data Scientist,13.0,138000.0
4142,4142,27.0,Female,Bachelor,Human Resources Coordinator,2.0,47000.0
4143,4143,25.0,Male,High_School,Junior Sales Associate,1.0,26000.0
4144,4144,33.0,Female,Master,Software Developer,8.0,95000.0
4145,4145,45.0,Male,Bachelor,Operations Manager,19.0,174000.0
4146,4146,28.0,Female,Bachelor,Marketing Coordinator,2.0,41000.0
4147,4147,42.0,Male,PhD,Data Scientist,16.0,162000.0
4148,4148,34.0,Female,Bachelor,Human Resources Manager,9.0,99000.0
4149,4149,23.0,Male,High_School,Junior Sales Associate,1.0,26000.0
4150,4150,36.0,Female,Master,Marketing Manager,11.0,117000.0
4151,4151,30.0,Male,Bachelor,Software Engineer,5.0,75000.0
4152,4152,50.0,Male,PhD,Data Scientist,23.0,225000.0
4153,4153,27.0,Female,Bachelor,Junior Software Developer,2.0,36000.0
4154,4154,43.0,Female,Master,Human Resources Manager,14.0,146000.0
4155,4155,37.0,Male,Bachelor,Operations Manager,10.0,113000.0
4156,4156,29.0,Female,High_School,Junior Sales Associate,1.0,26000.0
4157,4157,44.0,Male,PhD,Data Scientist,17.0,168000.0
4158,4158,30.0,Male,Bachelor,Software Developer,6.0,85000.0
4159,4159,40.0,Female,Master,Marketing Coordinator,12.0,122000.0
4160,4160,33.0,Male,Bachelor,Operations Manager,7.0,96000.0
4161,4161,29.0,Female,Master,Human Resources Coordinator,3.0,49000.0
4162,4162,43.0,Male,PhD,Data Scientist,16.0,162000.0
4163,4163,34.0,Female,Bachelor,Human Resources Manager,9.0,99000.0
4164,4164,23.0,Male,High_School,Junior Sales Associate,1.0,26000.0
4165,4165,36.0,Female,Master,Marketing Manager,11.0,117000.0
4166,4166,30.0,Male,Bachelor,Software Engineer,5.0,75000.0
4167,4167,50.0,Male,PhD,Data Scientist,23.0,225000.0
4168,4168,27.0,Female,Bachelor,Junior Software Developer,2.0,36000.0
4169,4169,43.0,Female,Master,Human Resources Manager,14.0,146000.0
4170,4170,37.0,Male,Bachelor,Operations Manager,10.0,113000.0
4171,4171,29.0,Female,High_School,Junior Sales Associate,1.0,26000.0
4172,4172,44.0,Male,PhD,Data Scientist,17.0,168000.0
4173,4173,30.0,Male,Bachelor,Software Developer,6.0,85000.0
4174,4174,40.0,Female,Master,Marketing Coordinator,12.0,122000.0
4175,4175,33.0,Male,Bachelor,Operations Manager,7.0,96000.0
4176,4176,29.0,Female,Master,Human Resources Coordinator,3.0,49000.0
4177,4177,43.0,Male,PhD,Data Scientist,16.0,162000.0
4178,4178,34.0,Female,Bachelor,Human Resources Manager,9.0,99000.0
4179,4179,23.0,Male,High_School,Junior Sales Associate,1.0,26000.0
4180,4180,36.0,Female,Master,Marketing Manager,11.0,117000.0
4181,4181,30.0,Male,Bachelor,Software Engineer,5.0,75000.0
4182,4182,50.0,Male,PhD,Data Scientist,23.0,225000.0
4183,4183,27.0,Female,Bachelor,Junior Software Developer,2.0,36000.0
4184,4184,43.0,Female,Master,Human Resources Manager,14.0,146000.0
4185,4185,37.0,Male,Bachelor,Operations Manager,10.0,113000.0
4186,4186,29.0,Female,High_School,Junior Sales Associate,1.0,26000.0
4187,4187,44.0,Male,PhD,Data Scientist,17.0,168000.0
4188,4188,30.0,Male,Bachelor,Software Developer,6.0,85000.0
4189,4189,40.0,Female,Master,Marketing Coordinator,12.0,122000.0
4190,4190,33.0,Male,Bachelor,Operations Manager,7.0,96000.0
4191,4191,29.0,Female,Master,Human Resources Coordinator,3.0,49000.0
4192,4192,43.0,Male,PhD,Data Scientist,16.0,162000.0
4193,4193,34.0,Female,Bachelor,Human Resources Manager,9.0,99000.0
4194,4194,23.0,Male,High_School,Junior Sales Associate,1.0,26000.0
4195,4195,36.0,Female,Master,Marketing Manager,11.0,117000.0
4196,4196,30.0,Male,Bachelor,Software Engineer,5.0,75000.0
4197,4197,50.0,Male,PhD,Data Scientist,23.0,225000.0
4198,4198,27.0,Female,Bachelor,Junior Software Developer,2.0,36000.0
4199,4199,43.0,Female,Master,Human Resources Manager,14.0,146000.0
4200,4200,37.0,Male,Bachelor,Operations Manager,10.0,113000.0
4201,4201,29.0,Female,High_School,Junior Sales Associate,1.0,26000.0
4202,4202,44.0,Male,PhD,Data Scientist,17.0,168000.0
4203,4203,30.0,Male,Bachelor,Software Developer,6.0,85000.0
4204,4204,40.0,Female,Master,Marketing Coordinator,12.0,122000.0
4205,4205,33.0,Male,Bachelor,Operations Manager,7.0,96000.0
4206,4206,29.0,Female,Master,Human Resources Coordinator,3.0,49000.0
4207,4207,43.0,Male,PhD,Data Scientist,16.0,162000.0
4208,4208,34.0,Female,Bachelor,Human Resources Manager,9.0,99000.0
4209,4209,23.0,Male,High_School,Junior Sales Associate,1.0,26000.0
4210,4210,36.0,Female,Master,Marketing Manager,11.0,117000.0
4211,4211,30.0,Male,Bachelor,Software Engineer,5.0,75000.0
4212,4212,50.0,Male,PhD,Data Scientist,23.0,225000.0
4213,4213,27.0,Female,Bachelor,Junior Software Developer,2.0,36000.0
4214,4214,43.0,Female,Master,Human Resources Manager,14.0,146000.0
4215,4215,37.0,Male,Bachelor,Operations Manager,10.0,113000.0
4216,4216,29.0,Female,High_School,Junior Sales Associate,1.0,26000.0
4217,4217,44.0,Male,PhD,Data Scientist,17.0,168000.0
4218,4218,30.0,Male,Bachelor,Software Developer,6.0,85000.0
4219,4219,40.0,Female,Master,Marketing Coordinator,12.0,122000.0
4220,4220,33.0,Male,Bachelor,Operations Manager,7.0,96000.0
4221,4221,29.0,Female,Master,Human Resources Coordinator,3.0,49000.0
4222,4222,43.0,Male,PhD,Data Scientist,16.0,162000.0
4223,4223,34.0,Female,Bachelor,Human Resources Manager,9.0,99000.0
4224,4224,23.0,Male,High_School,Junior Sales Associate,1.0,26000.0
4225,4225,36.0,Female,Master,Marketing Manager,11.0,117000.0
4226,4226,30.0,Male,Bachelor,Software Engineer,5.0,75000.0
4227,4227,50.0,Male,PhD,Data Scientist,23.0,225000.0
4228,4228,27.0,Female,Bachelor,Junior Software Developer,2.0,36000.0
4229,4229,43.0,Female,Master,Human Resources Manager,14.0,146000.0
4230,4230,37.0,Male,Bachelor,Operations Manager,10.0,113000.0
4231,4231,29.0,Female,High_School,Junior Sales Associate,1.0,26000.0
4232,4232,44.0,Male,PhD,Data Scientist,17.0,168000.0
4233,4233,30.0,Male,Bachelor,Software Developer,6.0,85000.0
4234,4234,40.0,Female,Master,Marketing Coordinator,12.0,122000.0
4235,4235,33.0,Male,Bachelor,Operations Manager,7.0,96000.0
4236,4236,29.0,Female,Master,Human Resources Coordinator,3.0,49000.0
4237,4237,43.0,Male,PhD,Data Scientist,16.0,162000.0
4238,4238,34.0,Female,Bachelor,Human Resources Manager,9.0,99000.0
4239,4239,23.0,Male,High_School,Junior Sales Associate,1.0,26000.0
4240,4240,36.0,Female,Master,Marketing Manager,11.0,117000.0
4241,4241,30.0,Male,Bachelor,Software Engineer,5.0,75000.0
4242,4242,50.0,Male,PhD,Data Scientist,23.0,225000.0
4243,4243,27.0,Female,Bachelor,Junior Software Developer,2.0,36000.0
4244,4244,43.0,Female,Master,Human Resources Manager,14.0,146000.0
4245,4245,37.0,Male,Bachelor,Operations Manager,10.0,113000.0
4246,4246,29.0,Female,High_School,Junior Sales Associate,1.0,26000.0
4247,4247,44.0,Male,PhD,Data Scientist,17.0,168000.0
4248,4248,30.0,Male,Bachelor,Software Developer,6.0,85000.0
4249,4249,40.0,Female,Master,Marketing Coordinator,12.0,122000.0
4250,4250,33.0,Male,Bachelor,Operations Manager,7.0,96000.0
4251,4251,29.0,Female,Master,Human Resources Coordinator,3.0,49000.0
4252,4252,43.0,Male,PhD,Data Scientist,16.0,162000.0
4253,4253,34.0,Female,Bachelor,Human Resources Manager,9.0,99000.0
4254,4254,23.0,Male,High_School,Junior Sales Associate,1.0,26000.0
4255,4255,36.0,Female,Master,Marketing Manager,11.0,117000.0
4256,4256,30.0,Male,Bachelor,Software Engineer,5.0,75000.0
4257,4257,50.0,Male,PhD,Data Scientist,23.0,225000.0
4258,4258,27.0,Female,Bachelor,Junior Software Developer,2.0,36000.0
4259,4259,43.0,Female,Master,Human Resources Manager,14.0,146000.0
4260,4260,37.0,Male,Bachelor,Operations Manager,10.0,113000.0
4261,4261,29.0,Female,High_School,Junior Sales Associate,1.0,26000.0
4262,4262,44.0,Male,PhD,Data Scientist,17.0,168000.0
4263,4263,30.0,Male,Bachelor,Software Developer,6.0,85000.0
4264,4264,32.0,Female,Master,Software Developer,8.0,95000.0
4265,4265,46.0,Male,PhD,Data Scientist,18.0,180000.0
4266,4266,28.0,Female,Bachelor,Marketing Coordinator,2.0,41000.0
4267,4267,24.0,Male,High_School,Junior Sales Associate,1.0,26000.0
4268,4268,31.0,Female,Master,Marketing Manager,5.0,68000.0
4269,4269,39.0,Male,Bachelor,Operations Manager,13.0,127000.0
4270,4270,25.0,Female,Bachelor,Human Resources Coordinator,2.0,47000.0
